timestamp,type,lat,lon,battery,threat_score,status_msg
2026-02-28 11:20:02,SYNC,11.9229236,79.6264373,0,10.83,SYSTEM_IDLE
2026-02-28 11:20:20,SYNC,11.9229328,79.626435,0,7.44,SYSTEM_IDLE
2026-02-28 11:20:32,SYNC,11.9229326,79.6264252,0,6.85,SYSTEM_IDLE
2026-02-28 11:20:41,SYNC,11.9229324,79.6264353,0,8.84,SYSTEM_IDLE
2026-02-28 11:20:42,SOS,11.9229324,79.6264353,60,100.0,EMERGENCY_ACTIVE
2026-02-28 11:20:50,SOS,11.9229329,79.6264253,0,100.0,EMERGENCY_ACTIVE
2026-02-28 11:20:56,SOS,11.9229239,79.626418,0,100.0,EMERGENCY_ACTIVE
2026-02-28 11:21:29,SYNC,11.9229247,79.6264062,0,14.36,SYSTEM_IDLE
2026-02-28 11:25:35,SYNC,11.9229171,79.6264113,0,7.77,SYSTEM_IDLE
2026-02-28 13:23:44,SYNC,11.9229124,79.6265406,0,12.25,SYSTEM_IDLE
2026-02-28 13:23:49,SYNC,11.9229174,79.6265322,0,15.22,SYSTEM_IDLE
2026-02-28 13:23:53,SYNC,11.9228261,79.6265634,0,7.02,SYSTEM_IDLE
2026-02-28 13:23:56,SYNC,11.9229114,79.6264659,0,9.68,SYSTEM_IDLE
2026-02-28 13:24:08,SYNC,11.9229013,79.6264671,0,8.41,SYSTEM_IDLE
2026-02-28 13:24:44,SYNC,11.9228953,79.6264788,0,15.22,SYSTEM_IDLE
2026-02-28 13:25:14,SYNC,11.9229039,79.6264838,0,9.0,SYSTEM_IDLE
2026-02-28 13:25:38,SYNC,11.922913,79.6264835,0,6.49,SYSTEM_IDLE
2026-02-28 13:42:49,SOS,11.922913,79.6264835,94,100.0,EMERGENCY_ACTIVE
2026-03-02 09:19:52,SYNC,11.2101464,78.188719,0,5.58,SYSTEM_IDLE
2026-03-02 09:22:12,AI_SCAN,11.2101464,78.188719,82,80.17,SCANNING_ENVIRONMENT
2026-03-02 09:22:19,AI_SCAN,11.2101464,78.188719,82,82.17,SCANNING_ENVIRONMENT
2026-03-02 09:22:34,SOS,11.2101464,78.188719,82,100.0,EMERGENCY_ACTIVE
2026-03-02 09:33:59,SYNC,11.2101469,78.1887175,0,2.6,SYSTEM_IDLE
2026-03-02 09:34:02,AI_SCAN,11.2101469,78.1887175,79,91.51,SCANNING_ENVIRONMENT
2026-03-02 09:34:19,SOS,11.2101469,78.1887175,79,100.0,EMERGENCY_ACTIVE
2026-03-02 09:38:43,AI_SCAN,11.2101469,78.1887175,79,84.0,SCANNING_ENVIRONMENT
2026-03-02 09:38:48,AI_SCAN,11.2101469,78.1887175,79,80.42,SCANNING_ENVIRONMENT
2026-03-02 16:40:24,SYNC,11.2101394,78.1887085,0,5.56,SYSTEM_IDLE
2026-03-02 16:40:32,SYNC,11.2101459,78.1887182,0,5.8,SYSTEM_IDLE
2026-03-02 16:40:34,AI_SCAN,11.2101459,78.1887182,42,95.5,SCANNING_ENVIRONMENT
2026-03-02 16:40:55,SECURE,11.2101334,78.1887137,0,0.23,SECURE_MODE
2026-03-02 16:40:59,SECURE,11.210112,78.1887106,0,0.36,SECURE_MODE
2026-03-02 16:41:02,SECURE,11.2098406,78.1886435,0,0.41,SECURE_MODE
2026-03-02 16:41:05,SECURE,11.2100547,78.1886968,0,1.16,SECURE_MODE
2026-03-02 16:41:11,SECURE,11.2100389,78.1886808,0,0.87,SECURE_MODE
2026-03-02 16:41:14,SYNC,11.2100538,78.1886859,0,10.88,SYSTEM_IDLE
2026-03-02 16:41:17,SYNC,11.2100277,78.1886758,0,5.34,SYSTEM_IDLE
2026-03-02 16:41:20,SYNC,11.2098848,78.1886128,0,2.31,SYSTEM_IDLE
2026-03-02 16:41:20,SOS,11.2098848,78.1886128,42,100.0,EMERGENCY_ACTIVE
2026-03-02 16:41:26,SOS,11.2098879,78.1886235,0,100.0,EMERGENCY_ACTIVE
2026-03-02 16:41:29,SOS,11.2098667,78.1886273,0,100.0,EMERGENCY_ACTIVE
2026-03-02 16:41:35,SOS,11.2100245,78.1886799,0,100.0,EMERGENCY_ACTIVE
2026-03-02 16:41:38,SYNC,11.2100692,78.1886893,0,7.13,SYSTEM_IDLE
2026-03-02 16:41:47,SYNC,11.2100792,78.1886936,0,7.42,SYSTEM_IDLE
2026-03-02 16:41:50,SYNC,11.2098888,78.1886296,0,8.78,SYSTEM_IDLE
2026-03-02 16:41:53,SYNC,11.2100473,78.1886859,0,3.02,SYSTEM_IDLE
2026-03-02 16:41:56,SYNC,11.2100711,78.1886959,0,2.11,SYSTEM_IDLE
2026-03-02 16:42:05,SYNC,11.2100573,78.1886904,0,3.44,SYSTEM_IDLE
2026-03-02 16:42:14,SYNC,11.2100689,78.1886941,0,11.98,SYSTEM_IDLE
2026-03-02 16:42:29,SYNC,11.2098815,78.1886384,0,9.03,SYSTEM_IDLE
2026-03-02 16:42:32,SYNC,11.2100424,78.1886865,0,7.55,SYSTEM_IDLE
2026-03-02 16:42:35,SYNC,11.21007,78.1886949,0,3.24,SYSTEM_IDLE
2026-03-02 16:42:47,SYNC,11.210084,78.1887023,0,3.38,SYSTEM_IDLE
2026-03-02 16:42:50,SYNC,11.2100724,78.1886992,0,15.09,SYSTEM_IDLE
2026-03-02 16:42:53,SYNC,11.2098912,78.1886512,0,14.17,SYSTEM_IDLE
2026-03-02 16:42:56,SYNC,11.2100612,78.1886969,0,14.15,SYSTEM_IDLE
2026-03-02 16:42:59,SYNC,11.210081,78.1887022,0,8.67,SYSTEM_IDLE
2026-03-02 16:43:02,SYNC,11.2100727,78.1886979,0,13.68,SYSTEM_IDLE
2026-03-02 16:43:05,SYNC,11.2100826,78.1887,0,14.45,SYSTEM_IDLE
2026-03-02 16:43:17,SYNC,11.2098937,78.1886519,0,11.83,SYSTEM_IDLE
2026-03-02 16:43:20,SYNC,11.2100579,78.1886951,0,2.95,SYSTEM_IDLE
2026-03-02 16:45:39,SYNC,11.2101472,78.1887167,0,7.61,SYSTEM_IDLE
2026-03-02 16:46:10,SYNC,11.2099697,78.1886814,0,3.83,SYSTEM_IDLE
2026-03-02 16:46:13,SYNC,11.2101234,78.1887124,0,5.28,SYSTEM_IDLE
2026-03-02 16:46:19,SYNC,11.2101331,78.1887112,0,5.94,SYSTEM_IDLE
2026-03-02 16:46:25,SYNC,11.2101213,78.188707,0,8.51,SYSTEM_IDLE
2026-03-02 16:46:31,SYNC,11.2100986,78.1887001,0,4.78,SYSTEM_IDLE
2026-03-02 16:46:34,SYNC,11.2100697,78.1886858,0,11.25,SYSTEM_IDLE
2026-03-02 16:46:40,SYNC,11.2100557,78.1886798,0,4.16,SYSTEM_IDLE
2026-03-02 16:46:43,SYNC,11.2100895,78.1886951,0,10.58,SYSTEM_IDLE
2026-03-02 16:46:49,SYNC,11.2099239,78.188629,0,6.03,SYSTEM_IDLE
2026-03-02 16:46:52,SYNC,11.2100573,78.1886833,0,3.0,SYSTEM_IDLE
2026-03-02 16:46:55,SYNC,11.2100884,78.1886948,0,10.43,SYSTEM_IDLE
2026-03-02 16:46:58,SYNC,11.2101062,78.1887025,0,6.46,SYSTEM_IDLE
2026-03-02 16:47:19,SYNC,11.2100962,78.1886989,0,6.81,SYSTEM_IDLE
2026-03-02 16:47:22,SYNC,11.2100822,78.1886936,0,12.61,SYSTEM_IDLE
2026-03-02 16:47:28,SYNC,11.2098882,78.1886221,0,5.12,SYSTEM_IDLE
